,Date_Time,CO(GT)
6853,2004-12-21 07:00:00,0.7
6854,2004-12-21 08:00:00,2.6
6855,2004-12-21 09:00:00,5.5
6856,2004-12-21 10:00:00,2.6
6857,2004-12-21 11:00:00,1.5
6858,2004-12-21 12:00:00,1.7
6859,2004-12-21 13:00:00,2.2
6860,2004-12-21 14:00:00,2.1
6861,2004-12-21 15:00:00,2.2
6862,2004-12-21 16:00:00,2.3
6863,2004-12-21 17:00:00,2.5
6864,2004-12-21 18:00:00,3.1
6865,2004-12-21 19:00:00,3.6
6866,2004-12-21 20:00:00,3.9
6867,2004-12-21 21:00:00,4.0
6868,2004-12-21 22:00:00,2.3
6869,2004-12-21 23:00:00,1.5
6870,2004-12-22 00:00:00,1.5
6871,2004-12-22 01:00:00,2.2
6872,2004-12-22 02:00:00,1.3
6873,2004-12-22 03:00:00,0.9
6874,2004-12-22 04:00:00,2.1527495439145157
6875,2004-12-22 05:00:00,0.5
6876,2004-12-22 06:00:00,0.5
6877,2004-12-22 07:00:00,0.9
6878,2004-12-22 08:00:00,2.0
6879,2004-12-22 09:00:00,3.2
6880,2004-12-22 10:00:00,2.3
6881,2004-12-22 11:00:00,1.8
6882,2004-12-22 12:00:00,2.1
6883,2004-12-22 13:00:00,1.9
6884,2004-12-22 14:00:00,2.4
6885,2004-12-22 15:00:00,2.1
6886,2004-12-22 16:00:00,2.8
6887,2004-12-22 17:00:00,3.3
6888,2004-12-22 18:00:00,2.9
6889,2004-12-22 19:00:00,3.9
6890,2004-12-22 20:00:00,4.1
6891,2004-12-22 21:00:00,3.3
6892,2004-12-22 22:00:00,3.3
6893,2004-12-22 23:00:00,1.9
6894,2004-12-23 00:00:00,2.0
6895,2004-12-23 01:00:00,1.9
6896,2004-12-23 02:00:00,2.1
6897,2004-12-23 03:00:00,1.7
6898,2004-12-23 04:00:00,1.3
6899,2004-12-23 05:00:00,1.1
6900,2004-12-23 06:00:00,1.2
6901,2004-12-23 07:00:00,1.8
6902,2004-12-23 08:00:00,3.6
6903,2004-12-23 09:00:00,3.7
6904,2004-12-23 10:00:00,3.4
6905,2004-12-23 11:00:00,4.0
6906,2004-12-23 12:00:00,3.8
6907,2004-12-23 13:00:00,4.1
6908,2004-12-23 14:00:00,4.9
6909,2004-12-23 15:00:00,3.3
6910,2004-12-23 16:00:00,4.3
6911,2004-12-23 17:00:00,6.6
6912,2004-12-23 18:00:00,8.5
6913,2004-12-23 19:00:00,8.7
6914,2004-12-23 20:00:00,9.1
6915,2004-12-23 21:00:00,7.2
6916,2004-12-23 22:00:00,5.0
6917,2004-12-23 23:00:00,4.2
6918,2004-12-24 00:00:00,4.6
6919,2004-12-24 01:00:00,3.9
6920,2004-12-24 02:00:00,3.4
6921,2004-12-24 03:00:00,3.0
6922,2004-12-24 04:00:00,2.4
6923,2004-12-24 05:00:00,2.5
6924,2004-12-24 06:00:00,3.5
6925,2004-12-24 07:00:00,3.9
6926,2004-12-24 08:00:00,4.8
6927,2004-12-24 09:00:00,6.1
6928,2004-12-24 10:00:00,6.6
6929,2004-12-24 11:00:00,6.5
6930,2004-12-24 12:00:00,6.0
6931,2004-12-24 13:00:00,6.9
6932,2004-12-24 14:00:00,7.9
6933,2004-12-24 15:00:00,6.1
6934,2004-12-24 16:00:00,6.7
6935,2004-12-24 17:00:00,6.8
6936,2004-12-24 18:00:00,6.7
6937,2004-12-24 19:00:00,6.4
6938,2004-12-24 20:00:00,6.8
6939,2004-12-24 21:00:00,5.6
6940,2004-12-24 22:00:00,5.4
6941,2004-12-24 23:00:00,5.2
6942,2004-12-25 00:00:00,5.9
6943,2004-12-25 01:00:00,5.6
6944,2004-12-25 02:00:00,5.5
6945,2004-12-25 03:00:00,5.2
6946,2004-12-25 04:00:00,2.1527495439145157
6947,2004-12-25 05:00:00,2.2
6948,2004-12-25 06:00:00,2.0
6949,2004-12-25 07:00:00,2.2
6950,2004-12-25 08:00:00,2.0
6951,2004-12-25 09:00:00,2.5
6952,2004-12-25 10:00:00,3.0
6953,2004-12-25 11:00:00,2.8
6954,2004-12-25 12:00:00,3.4
6955,2004-12-25 13:00:00,5.5
6956,2004-12-25 14:00:00,4.0
6957,2004-12-25 15:00:00,2.4
6958,2004-12-25 16:00:00,3.1
6959,2004-12-25 17:00:00,4.0
6960,2004-12-25 18:00:00,4.6
6961,2004-12-25 19:00:00,4.8
6962,2004-12-25 20:00:00,6.2
6963,2004-12-25 21:00:00,4.6
6964,2004-12-25 22:00:00,4.5
6965,2004-12-25 23:00:00,4.2
6966,2004-12-26 00:00:00,2.6
6967,2004-12-26 01:00:00,1.6
6968,2004-12-26 02:00:00,1.3
6969,2004-12-26 03:00:00,0.6
6970,2004-12-26 04:00:00,0.5
6971,2004-12-26 05:00:00,0.4
6972,2004-12-26 06:00:00,0.3
6973,2004-12-26 07:00:00,0.4
6974,2004-12-26 08:00:00,0.6
6975,2004-12-26 09:00:00,0.9
6976,2004-12-26 10:00:00,1.1
6977,2004-12-26 11:00:00,1.0
6978,2004-12-26 12:00:00,1.6
6979,2004-12-26 13:00:00,1.8
6980,2004-12-26 14:00:00,1.0
6981,2004-12-26 15:00:00,0.8
6982,2004-12-26 16:00:00,1.4
6983,2004-12-26 17:00:00,2.1
6984,2004-12-26 18:00:00,2.3
6985,2004-12-26 19:00:00,3.5
6986,2004-12-26 20:00:00,3.8
6987,2004-12-26 21:00:00,2.4
6988,2004-12-26 22:00:00,1.0
6989,2004-12-26 23:00:00,1.3
6990,2004-12-27 00:00:00,2.3
6991,2004-12-27 01:00:00,1.5
6992,2004-12-27 02:00:00,1.1
6993,2004-12-27 03:00:00,0.6
6994,2004-12-27 04:00:00,0.7
6995,2004-12-27 05:00:00,0.4
6996,2004-12-27 06:00:00,0.5
6997,2004-12-27 07:00:00,0.8
6998,2004-12-27 08:00:00,1.9
6999,2004-12-27 09:00:00,2.3
7000,2004-12-27 10:00:00,1.9
7001,2004-12-27 11:00:00,1.6
7002,2004-12-27 12:00:00,1.4
7003,2004-12-27 13:00:00,1.5
7004,2004-12-27 14:00:00,1.4
7005,2004-12-27 15:00:00,2.0
7006,2004-12-27 16:00:00,2.5
7007,2004-12-27 17:00:00,2.2
7008,2004-12-27 18:00:00,2.0
7009,2004-12-27 19:00:00,2.1
7010,2004-12-27 20:00:00,2.1
7011,2004-12-27 21:00:00,2.1
7012,2004-12-27 22:00:00,1.6
7013,2004-12-27 23:00:00,1.1
7014,2004-12-28 00:00:00,1.2
7015,2004-12-28 01:00:00,2.1527495439145157
7016,2004-12-28 02:00:00,2.1527495439145157
7017,2004-12-28 03:00:00,2.1527495439145157
7018,2004-12-28 04:00:00,2.1527495439145157
7019,2004-12-28 05:00:00,2.1527495439145157
7020,2004-12-28 06:00:00,2.1527495439145157
7021,2004-12-28 07:00:00,2.1527495439145157
7022,2004-12-28 08:00:00,2.1527495439145157
7023,2004-12-28 09:00:00,2.1527495439145157
7024,2004-12-28 10:00:00,2.1527495439145157
7025,2004-12-28 11:00:00,2.1527495439145157
7026,2004-12-28 12:00:00,2.1527495439145157
7027,2004-12-28 13:00:00,2.1527495439145157
7028,2004-12-28 14:00:00,2.1527495439145157
7029,2004-12-28 15:00:00,2.1527495439145157
7030,2004-12-28 16:00:00,2.1527495439145157
7031,2004-12-28 17:00:00,2.1527495439145157
7032,2004-12-28 18:00:00,2.1527495439145157
7033,2004-12-28 19:00:00,2.1527495439145157
7034,2004-12-28 20:00:00,2.1527495439145157
7035,2004-12-28 21:00:00,2.1527495439145157
7036,2004-12-28 22:00:00,2.1527495439145157
7037,2004-12-28 23:00:00,2.1527495439145157
7038,2004-12-29 00:00:00,2.1527495439145157
7039,2004-12-29 01:00:00,2.1527495439145157
7040,2004-12-29 02:00:00,2.1527495439145157
7041,2004-12-29 03:00:00,2.1527495439145157
7042,2004-12-29 04:00:00,2.1527495439145157
7043,2004-12-29 05:00:00,2.1527495439145157
7044,2004-12-29 06:00:00,2.1527495439145157
7045,2004-12-29 07:00:00,2.1527495439145157
7046,2004-12-29 08:00:00,2.1527495439145157
7047,2004-12-29 09:00:00,2.1527495439145157
7048,2004-12-29 10:00:00,2.1527495439145157
7049,2004-12-29 11:00:00,2.1527495439145157
7050,2004-12-29 12:00:00,2.1527495439145157
7051,2004-12-29 13:00:00,2.1527495439145157
7052,2004-12-29 14:00:00,2.1527495439145157
7053,2004-12-29 15:00:00,2.1527495439145157
7054,2004-12-29 16:00:00,2.1527495439145157
7055,2004-12-29 17:00:00,2.1527495439145157
7056,2004-12-29 18:00:00,2.1527495439145157
7057,2004-12-29 19:00:00,2.1527495439145157
7058,2004-12-29 20:00:00,2.1527495439145157
7059,2004-12-29 21:00:00,2.1527495439145157
7060,2004-12-29 22:00:00,2.1527495439145157
7061,2004-12-29 23:00:00,2.1527495439145157
7062,2004-12-30 00:00:00,2.1527495439145157
7063,2004-12-30 01:00:00,2.1527495439145157
7064,2004-12-30 02:00:00,2.1527495439145157
7065,2004-12-30 03:00:00,2.1527495439145157
7066,2004-12-30 04:00:00,2.1527495439145157
7067,2004-12-30 05:00:00,2.1527495439145157
7068,2004-12-30 06:00:00,2.1527495439145157
7069,2004-12-30 07:00:00,2.1527495439145157
7070,2004-12-30 08:00:00,2.1527495439145157
7071,2004-12-30 09:00:00,2.1527495439145157
7072,2004-12-30 10:00:00,2.1527495439145157
7073,2004-12-30 11:00:00,2.1527495439145157
7074,2004-12-30 12:00:00,2.1527495439145157
7075,2004-12-30 13:00:00,2.1527495439145157
7076,2004-12-30 14:00:00,2.1527495439145157
7077,2004-12-30 15:00:00,2.1527495439145157
7078,2004-12-30 16:00:00,2.1527495439145157
7079,2004-12-30 17:00:00,2.1527495439145157
7080,2004-12-30 18:00:00,2.1527495439145157
7081,2004-12-30 19:00:00,2.1527495439145157
7082,2004-12-30 20:00:00,2.1527495439145157
7083,2004-12-30 21:00:00,2.1527495439145157
7084,2004-12-30 22:00:00,2.1527495439145157
7085,2004-12-30 23:00:00,2.1527495439145157
7086,2004-12-31 00:00:00,2.1527495439145157
7087,2004-12-31 01:00:00,2.1527495439145157
7088,2004-12-31 02:00:00,2.1527495439145157
7089,2004-12-31 03:00:00,2.1527495439145157
7090,2004-12-31 04:00:00,2.1527495439145157
7091,2004-12-31 05:00:00,2.1527495439145157
7092,2004-12-31 06:00:00,2.1527495439145157
7093,2004-12-31 07:00:00,2.1527495439145157
7094,2004-12-31 08:00:00,2.1527495439145157
7095,2004-12-31 09:00:00,2.1527495439145157
7096,2004-12-31 10:00:00,2.1527495439145157
7097,2004-12-31 11:00:00,2.1527495439145157
7098,2004-12-31 12:00:00,2.1527495439145157
7099,2004-12-31 13:00:00,2.1527495439145157
7100,2004-12-31 14:00:00,2.1527495439145157
7101,2004-12-31 15:00:00,2.1527495439145157
7102,2004-12-31 16:00:00,2.1527495439145157
7103,2004-12-31 17:00:00,2.1527495439145157
7104,2004-12-31 18:00:00,2.1527495439145157
7105,2004-12-31 19:00:00,2.1527495439145157
7106,2004-12-31 20:00:00,2.1527495439145157
7107,2004-12-31 21:00:00,2.1527495439145157
7108,2004-12-31 22:00:00,2.1527495439145157
7109,2004-12-31 23:00:00,2.1527495439145157
7110,2005-01-01 00:00:00,2.1527495439145157
7111,2005-01-01 01:00:00,1.6
7112,2005-01-01 02:00:00,2.5
7113,2005-01-01 03:00:00,2.7
7114,2005-01-01 04:00:00,1.9
7115,2005-01-01 05:00:00,1.4
7116,2005-01-01 06:00:00,1.5
7117,2005-01-01 07:00:00,1.4
7118,2005-01-01 08:00:00,1.1
7119,2005-01-01 09:00:00,1.0
7120,2005-01-01 10:00:00,1.2
7121,2005-01-01 11:00:00,1.7
7122,2005-01-01 12:00:00,2.3
7123,2005-01-01 13:00:00,2.2
7124,2005-01-01 14:00:00,2.4
7125,2005-01-01 15:00:00,2.2
7126,2005-01-01 16:00:00,2.1
7127,2005-01-01 17:00:00,3.0
7128,2005-01-01 18:00:00,4.7
7129,2005-01-01 19:00:00,3.6
7130,2005-01-01 20:00:00,2.5
7131,2005-01-01 21:00:00,2.3
7132,2005-01-01 22:00:00,2.1
7133,2005-01-01 23:00:00,1.7
7134,2005-01-02 00:00:00,1.8
7135,2005-01-02 01:00:00,1.6
7136,2005-01-02 02:00:00,1.3
7137,2005-01-02 03:00:00,1.3
7138,2005-01-02 04:00:00,1.3
7139,2005-01-02 05:00:00,1.1
7140,2005-01-02 06:00:00,1.0
7141,2005-01-02 07:00:00,1.0
7142,2005-01-02 08:00:00,1.2
7143,2005-01-02 09:00:00,1.3
7144,2005-01-02 10:00:00,1.6
7145,2005-01-02 11:00:00,2.2
7146,2005-01-02 12:00:00,2.2
7147,2005-01-02 13:00:00,2.8
7148,2005-01-02 14:00:00,2.1
7149,2005-01-02 15:00:00,1.6
7150,2005-01-02 16:00:00,2.8
7151,2005-01-02 17:00:00,2.6
7152,2005-01-02 18:00:00,2.8
7153,2005-01-02 19:00:00,2.9
7154,2005-01-02 20:00:00,3.4
7155,2005-01-02 21:00:00,2.9
7156,2005-01-02 22:00:00,3.2
7157,2005-01-02 23:00:00,3.1
7158,2005-01-03 00:00:00,3.0
7159,2005-01-03 01:00:00,3.4
7160,2005-01-03 02:00:00,3.0
7161,2005-01-03 03:00:00,2.7
7162,2005-01-03 04:00:00,2.1527495439145157
7163,2005-01-03 05:00:00,1.1
7164,2005-01-03 06:00:00,1.4
7165,2005-01-03 07:00:00,1.8
7166,2005-01-03 08:00:00,3.6
7167,2005-01-03 09:00:00,3.1
7168,2005-01-03 10:00:00,1.9
7169,2005-01-03 11:00:00,1.7
7170,2005-01-03 12:00:00,1.7
7171,2005-01-03 13:00:00,1.6
7172,2005-01-03 14:00:00,1.6
7173,2005-01-03 15:00:00,1.7
7174,2005-01-03 16:00:00,2.2
7175,2005-01-03 17:00:00,3.3
7176,2005-01-03 18:00:00,3.9
7177,2005-01-03 19:00:00,5.0
7178,2005-01-03 20:00:00,4.2
7179,2005-01-03 21:00:00,3.2
7180,2005-01-03 22:00:00,1.7
7181,2005-01-03 23:00:00,1.5
7182,2005-01-04 00:00:00,1.3
7183,2005-01-04 01:00:00,1.2
7184,2005-01-04 02:00:00,1.3
7185,2005-01-04 03:00:00,0.8
7186,2005-01-04 04:00:00,0.6
7187,2005-01-04 05:00:00,0.8
7188,2005-01-04 06:00:00,0.9
7189,2005-01-04 07:00:00,1.1
7190,2005-01-04 08:00:00,3.4
7191,2005-01-04 09:00:00,3.6
7192,2005-01-04 10:00:00,3.1
7193,2005-01-04 11:00:00,3.3
7194,2005-01-04 12:00:00,3.4
7195,2005-01-04 13:00:00,2.8
7196,2005-01-04 14:00:00,2.6
7197,2005-01-04 15:00:00,3.0
7198,2005-01-04 16:00:00,2.9
7199,2005-01-04 17:00:00,3.8
7200,2005-01-04 18:00:00,3.8
7201,2005-01-04 19:00:00,3.6
7202,2005-01-04 20:00:00,4.5
7203,2005-01-04 21:00:00,3.7
7204,2005-01-04 22:00:00,2.4
7205,2005-01-04 23:00:00,1.7
7206,2005-01-05 00:00:00,1.7
7207,2005-01-05 01:00:00,1.7
7208,2005-01-05 02:00:00,1.9
7209,2005-01-05 03:00:00,2.0
7210,2005-01-05 04:00:00,2.0
7211,2005-01-05 05:00:00,1.7
7212,2005-01-05 06:00:00,1.8
7213,2005-01-05 07:00:00,2.2
7214,2005-01-05 08:00:00,3.7
7215,2005-01-05 09:00:00,4.8
7216,2005-01-05 10:00:00,4.8
7217,2005-01-05 11:00:00,5.2
7218,2005-01-05 12:00:00,5.9
7219,2005-01-05 13:00:00,5.9
7220,2005-01-05 14:00:00,3.1
7221,2005-01-05 15:00:00,2.6
7222,2005-01-05 16:00:00,2.8
7223,2005-01-05 17:00:00,2.8
7224,2005-01-05 18:00:00,2.8
7225,2005-01-05 19:00:00,3.1
7226,2005-01-05 20:00:00,3.3
7227,2005-01-05 21:00:00,2.7
7228,2005-01-05 22:00:00,2.3
7229,2005-01-05 23:00:00,1.6
7230,2005-01-06 00:00:00,1.6
7231,2005-01-06 01:00:00,1.7
7232,2005-01-06 02:00:00,1.6
7233,2005-01-06 03:00:00,1.4
7234,2005-01-06 04:00:00,2.1527495439145157
7235,2005-01-06 05:00:00,0.9
7236,2005-01-06 06:00:00,0.8
7237,2005-01-06 07:00:00,0.7
7238,2005-01-06 08:00:00,1.1
7239,2005-01-06 09:00:00,1.5
7240,2005-01-06 10:00:00,1.5
7241,2005-01-06 11:00:00,1.6
7242,2005-01-06 12:00:00,1.6
7243,2005-01-06 13:00:00,2.0
7244,2005-01-06 14:00:00,1.7
7245,2005-01-06 15:00:00,1.5
7246,2005-01-06 16:00:00,2.0
7247,2005-01-06 17:00:00,1.9
7248,2005-01-06 18:00:00,2.1
7249,2005-01-06 19:00:00,2.8
7250,2005-01-06 20:00:00,2.7
7251,2005-01-06 21:00:00,2.4
7252,2005-01-06 22:00:00,1.6
7253,2005-01-06 23:00:00,1.7
7254,2005-01-07 00:00:00,1.3
7255,2005-01-07 01:00:00,1.4
7256,2005-01-07 02:00:00,1.2
7257,2005-01-07 03:00:00,1.0
7258,2005-01-07 04:00:00,1.0
7259,2005-01-07 05:00:00,0.6
7260,2005-01-07 06:00:00,0.7
7261,2005-01-07 07:00:00,1.0
7262,2005-01-07 08:00:00,1.7
7263,2005-01-07 09:00:00,3.0
7264,2005-01-07 10:00:00,2.4
7265,2005-01-07 11:00:00,2.2
7266,2005-01-07 12:00:00,2.6
7267,2005-01-07 13:00:00,2.5
7268,2005-01-07 14:00:00,3.0
7269,2005-01-07 15:00:00,3.3
7270,2005-01-07 16:00:00,3.8
7271,2005-01-07 17:00:00,3.6
7272,2005-01-07 18:00:00,5.0
7273,2005-01-07 19:00:00,5.7
7274,2005-01-07 20:00:00,5.0
7275,2005-01-07 21:00:00,4.8
7276,2005-01-07 22:00:00,3.9
7277,2005-01-07 23:00:00,3.3
7278,2005-01-08 00:00:00,3.4
7279,2005-01-08 01:00:00,2.4
7280,2005-01-08 02:00:00,1.4
7281,2005-01-08 03:00:00,1.4
7282,2005-01-08 04:00:00,1.2
7283,2005-01-08 05:00:00,1.2
7284,2005-01-08 06:00:00,1.2
7285,2005-01-08 07:00:00,1.3
7286,2005-01-08 08:00:00,2.3
7287,2005-01-08 09:00:00,3.4
7288,2005-01-08 10:00:00,3.0
7289,2005-01-08 11:00:00,2.5
7290,2005-01-08 12:00:00,2.7
7291,2005-01-08 13:00:00,2.8
7292,2005-01-08 14:00:00,3.6
7293,2005-01-08 15:00:00,3.1
7294,2005-01-08 16:00:00,4.3
7295,2005-01-08 17:00:00,4.6
7296,2005-01-08 18:00:00,4.3
7297,2005-01-08 19:00:00,4.3
7298,2005-01-08 20:00:00,5.5
7299,2005-01-08 21:00:00,3.4
7300,2005-01-08 22:00:00,2.4
7301,2005-01-08 23:00:00,1.6
7302,2005-01-09 00:00:00,1.7
7303,2005-01-09 01:00:00,1.6
7304,2005-01-09 02:00:00,1.3
7305,2005-01-09 03:00:00,0.8
7306,2005-01-09 04:00:00,2.1527495439145157
7307,2005-01-09 05:00:00,0.6
7308,2005-01-09 06:00:00,0.6
7309,2005-01-09 07:00:00,0.5
7310,2005-01-09 08:00:00,0.6
7311,2005-01-09 09:00:00,0.7
7312,2005-01-09 10:00:00,0.9
7313,2005-01-09 11:00:00,1.5
7314,2005-01-09 12:00:00,1.9
7315,2005-01-09 13:00:00,1.9
7316,2005-01-09 14:00:00,2.2
7317,2005-01-09 15:00:00,3.8
7318,2005-01-09 16:00:00,2.0
7319,2005-01-09 17:00:00,2.2
7320,2005-01-09 18:00:00,3.3
7321,2005-01-09 19:00:00,2.7
7322,2005-01-09 20:00:00,2.6
7323,2005-01-09 21:00:00,2.5
7324,2005-01-09 22:00:00,1.5
7325,2005-01-09 23:00:00,1.9
7326,2005-01-10 00:00:00,2.0
7327,2005-01-10 01:00:00,1.7
7328,2005-01-10 02:00:00,1.2
7329,2005-01-10 03:00:00,0.9
7330,2005-01-10 04:00:00,0.6
7331,2005-01-10 05:00:00,2.1527495439145157
7332,2005-01-10 06:00:00,2.1527495439145157
7333,2005-01-10 07:00:00,0.4
7334,2005-01-10 08:00:00,2.6
7335,2005-01-10 09:00:00,3.5
7336,2005-01-10 10:00:00,2.1
7337,2005-01-10 11:00:00,2.1
7338,2005-01-10 12:00:00,1.7
7339,2005-01-10 13:00:00,2.6
7340,2005-01-10 14:00:00,2.6
7341,2005-01-10 15:00:00,2.4
7342,2005-01-10 16:00:00,2.4
7343,2005-01-10 17:00:00,2.0
7344,2005-01-10 18:00:00,2.0
7345,2005-01-10 19:00:00,3.1
7346,2005-01-10 20:00:00,3.3
7347,2005-01-10 21:00:00,3.3
7348,2005-01-10 22:00:00,2.6
7349,2005-01-10 23:00:00,1.7
7350,2005-01-11 00:00:00,1.8
7351,2005-01-11 01:00:00,1.5
7352,2005-01-11 02:00:00,1.1
7353,2005-01-11 03:00:00,0.9
7354,2005-01-11 04:00:00,0.7
7355,2005-01-11 05:00:00,0.7
7356,2005-01-11 06:00:00,0.9
7357,2005-01-11 07:00:00,1.3
7358,2005-01-11 08:00:00,3.2
7359,2005-01-11 09:00:00,5.1
7360,2005-01-11 10:00:00,3.7
7361,2005-01-11 11:00:00,3.2
7362,2005-01-11 12:00:00,3.1
7363,2005-01-11 13:00:00,3.0
7364,2005-01-11 14:00:00,3.6
7365,2005-01-11 15:00:00,3.2
7366,2005-01-11 16:00:00,3.9
7367,2005-01-11 17:00:00,3.4
7368,2005-01-11 18:00:00,3.9
7369,2005-01-11 19:00:00,3.6
7370,2005-01-11 20:00:00,4.7
7371,2005-01-11 21:00:00,4.1
7372,2005-01-11 22:00:00,3.4
7373,2005-01-11 23:00:00,3.5
7374,2005-01-12 00:00:00,1.2
7375,2005-01-12 01:00:00,2.4
7376,2005-01-12 02:00:00,2.1
7377,2005-01-12 03:00:00,1.1
7378,2005-01-12 04:00:00,2.1527495439145157
7379,2005-01-12 05:00:00,1.0
7380,2005-01-12 06:00:00,1.4
7381,2005-01-12 07:00:00,1.8
7382,2005-01-12 08:00:00,3.8
7383,2005-01-12 09:00:00,4.1
7384,2005-01-12 10:00:00,4.4
7385,2005-01-12 11:00:00,3.5
7386,2005-01-12 12:00:00,3.5
7387,2005-01-12 13:00:00,3.8
7388,2005-01-12 14:00:00,3.1
7389,2005-01-12 15:00:00,3.4
7390,2005-01-12 16:00:00,3.3
7391,2005-01-12 17:00:00,3.4
7392,2005-01-12 18:00:00,4.7
7393,2005-01-12 19:00:00,5.7
7394,2005-01-12 20:00:00,5.6
7395,2005-01-12 21:00:00,5.9
7396,2005-01-12 22:00:00,3.6
7397,2005-01-12 23:00:00,2.5
7398,2005-01-13 00:00:00,2.9
7399,2005-01-13 01:00:00,2.5
7400,2005-01-13 02:00:00,1.7
7401,2005-01-13 03:00:00,1.6
7402,2005-01-13 04:00:00,1.1
7403,2005-01-13 05:00:00,0.9
7404,2005-01-13 06:00:00,1.0
7405,2005-01-13 07:00:00,1.6
7406,2005-01-13 08:00:00,3.1
7407,2005-01-13 09:00:00,4.1
7408,2005-01-13 10:00:00,3.9
7409,2005-01-13 11:00:00,3.6
7410,2005-01-13 12:00:00,3.2
7411,2005-01-13 13:00:00,2.2
7412,2005-01-13 14:00:00,2.4
7413,2005-01-13 15:00:00,2.7
7414,2005-01-13 16:00:00,2.7
7415,2005-01-13 17:00:00,3.9
7416,2005-01-13 18:00:00,5.2
7417,2005-01-13 19:00:00,4.0
7418,2005-01-13 20:00:00,2.9
7419,2005-01-13 21:00:00,3.3
7420,2005-01-13 22:00:00,2.0
7421,2005-01-13 23:00:00,1.8
7422,2005-01-14 00:00:00,2.7
7423,2005-01-14 01:00:00,1.8
7424,2005-01-14 02:00:00,1.3
7425,2005-01-14 03:00:00,1.0
7426,2005-01-14 04:00:00,1.1
7427,2005-01-14 05:00:00,1.6
7428,2005-01-14 06:00:00,1.3
7429,2005-01-14 07:00:00,1.4
7430,2005-01-14 08:00:00,5.0
7431,2005-01-14 09:00:00,4.3
7432,2005-01-14 10:00:00,4.1
7433,2005-01-14 11:00:00,3.8
7434,2005-01-14 12:00:00,3.1
7435,2005-01-14 13:00:00,3.3
7436,2005-01-14 14:00:00,3.1
7437,2005-01-14 15:00:00,2.7
7438,2005-01-14 16:00:00,3.4
7439,2005-01-14 17:00:00,5.0
7440,2005-01-14 18:00:00,5.7
7441,2005-01-14 19:00:00,5.8
7442,2005-01-14 20:00:00,5.8
7443,2005-01-14 21:00:00,5.0
7444,2005-01-14 22:00:00,1.7
7445,2005-01-14 23:00:00,1.6
7446,2005-01-15 00:00:00,2.3
7447,2005-01-15 01:00:00,2.4
7448,2005-01-15 02:00:00,2.0
7449,2005-01-15 03:00:00,1.6
7450,2005-01-15 04:00:00,2.1527495439145157
7451,2005-01-15 05:00:00,1.1
7452,2005-01-15 06:00:00,1.0
7453,2005-01-15 07:00:00,1.3
7454,2005-01-15 08:00:00,1.9
7455,2005-01-15 09:00:00,2.6
7456,2005-01-15 10:00:00,2.7
7457,2005-01-15 11:00:00,2.4
7458,2005-01-15 12:00:00,2.7
7459,2005-01-15 13:00:00,3.1
7460,2005-01-15 14:00:00,4.4
7461,2005-01-15 15:00:00,3.2
7462,2005-01-15 16:00:00,2.9
7463,2005-01-15 17:00:00,3.0
7464,2005-01-15 18:00:00,3.7
7465,2005-01-15 19:00:00,5.2
7466,2005-01-15 20:00:00,3.3
7467,2005-01-15 21:00:00,3.6
7468,2005-01-15 22:00:00,2.3
7469,2005-01-15 23:00:00,3.0
7470,2005-01-16 00:00:00,3.8
7471,2005-01-16 01:00:00,3.2
7472,2005-01-16 02:00:00,2.1
7473,2005-01-16 03:00:00,1.7
7474,2005-01-16 04:00:00,1.7
7475,2005-01-16 05:00:00,1.4
7476,2005-01-16 06:00:00,1.2
7477,2005-01-16 07:00:00,1.4
7478,2005-01-16 08:00:00,1.4
7479,2005-01-16 09:00:00,1.7
7480,2005-01-16 10:00:00,1.0
7481,2005-01-16 11:00:00,1.0
7482,2005-01-16 12:00:00,0.8
7483,2005-01-16 13:00:00,1.0
7484,2005-01-16 14:00:00,0.8
7485,2005-01-16 15:00:00,0.7
7486,2005-01-16 16:00:00,1.1
7487,2005-01-16 17:00:00,1.1
7488,2005-01-16 18:00:00,1.2
7489,2005-01-16 19:00:00,2.0
7490,2005-01-16 20:00:00,2.2
7491,2005-01-16 21:00:00,1.5
7492,2005-01-16 22:00:00,1.2
7493,2005-01-16 23:00:00,1.5
7494,2005-01-17 00:00:00,1.4
7495,2005-01-17 01:00:00,1.2
7496,2005-01-17 02:00:00,1.0
7497,2005-01-17 03:00:00,0.6
7498,2005-01-17 04:00:00,0.7
7499,2005-01-17 05:00:00,0.5
7500,2005-01-17 06:00:00,0.7
7501,2005-01-17 07:00:00,1.0
7502,2005-01-17 08:00:00,3.0
7503,2005-01-17 09:00:00,4.1
7504,2005-01-17 10:00:00,3.1
7505,2005-01-17 11:00:00,3.8
7506,2005-01-17 12:00:00,2.7
7507,2005-01-17 13:00:00,3.1
7508,2005-01-17 14:00:00,3.1
7509,2005-01-17 15:00:00,3.2
7510,2005-01-17 16:00:00,3.3
7511,2005-01-17 17:00:00,4.0
7512,2005-01-17 18:00:00,8.6
7513,2005-01-17 19:00:00,8.7
7514,2005-01-17 20:00:00,3.6
7515,2005-01-17 21:00:00,3.0
7516,2005-01-17 22:00:00,1.9
7517,2005-01-17 23:00:00,1.9
7518,2005-01-18 00:00:00,1.6
7519,2005-01-18 01:00:00,1.4
7520,2005-01-18 02:00:00,1.0
7521,2005-01-18 03:00:00,0.7
7522,2005-01-18 04:00:00,2.1527495439145157
7523,2005-01-18 05:00:00,0.8
7524,2005-01-18 06:00:00,0.9
